intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1000,0.00037425149700598805,0.0028169014084507044,0.0028169014084507044,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00406.faa,ko:K00406,b22242c1,355000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5863555751142806,0.5403790028251155,0.5863555751142806,True
1000,0.0003901677721420211,0.0040650406504065045,0.0040650406504065045,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00412.faa,ko:K00412,13bd39fe,246000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.6062367545798917,0.5503195925579211,0.6062367545798917,True
1000,0.00029717682020802375,0.0009541984732824427,0.0009541984732824427,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00425.faa,ko:K00425,88b1cc03,1048000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5314001853784236,0.512901307957187,0.5314001853784236,True
1000,0.00030646644192460924,0.0010570824524312897,0.0010570824524312897,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00426.faa,ko:K00426,e2f4ad6f,946000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5363699543598596,0.5153861924479051,0.5363699543598596,True
2000,0.00044732721986132855,0.0009280742459396752,0.0009280742459396752,0.0008628127696289905,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00525.faa,ko:K00525,6773b795,2155000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.5265589032397742,0.530060817366705,0.5283098603032396,0.530060817366705,True
1000,0.0003996802557953637,0.005405405405405406,0.005405405405405406,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00547.faa,ko:K00547,739a1a7a,185000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.6221476703516475,0.558275050443799,0.6221476703516475,True
1000,0.00034164673727365904,0.001639344262295082,0.001639344262295082,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00554.faa,ko:K00554,22bb9cf1,610000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5581978981024516,0.526300164319201,0.5581978981024516,True
1000,0.00033772374197906115,0.0015527950310559005,0.0015527950310559005,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00573.faa,ko:K00573,cb27ef6d,644000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5554522615139318,0.5249273460249411,0.5554522615139318,True
1000,0.00032711808963035657,0.0013513513513513514,0.0013513513513513514,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00611.faa,ko:K00611,fc42da3c,740000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5484799454981598,0.5214411880170551,0.5484799454981598,True
1000,0.0002632964718272775,0.0006752194463200541,0.0006752194463200541,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00648.faa,ko:K00648,d6fffabc,1481000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.514953153387707,0.5046777919618287,0.514953153387707,True
1000,0.0003045994517209869,0.0010351966873706005,0.0010351966873706005,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00652.faa,ko:K00652,73000122,966000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5353507840422539,0.5148766072891022,0.5353507840422539,True
1000,0.00031387319522912746,0.0011507479861910242,0.0011507479861910242,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00703.faa,ko:K00703,2660eabb,869000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5405257449065343,0.5174640877212424,0.5405257449065343,True
1000,0.0002797202797202797,0.000794912559618442,0.000794912559618442,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00705.faa,ko:K00705,7da15a2c,1258000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5226498749335401,0.5085261527347453,0.5226498749335401,True
1000,0.0003551136363636364,0.002004008016032064,0.002004008016032064,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00762.faa,ko:K00762,ee6045c4,499000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.568483851105977,0.5314431408209637,0.568483851105977,True
1000,0.0003878975950349108,0.0038314176245210726,0.0038314176245210726,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00783.faa,ko:K00783,9a2d06e1,261000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.6029834724066433,0.5486929514712968,0.6029834724066433,True
1000,0.0003224766204450177,0.0012755102040816326,0.0012755102040816326,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00789.faa,ko:K00789,b92f7e7c,784000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5456075331329184,0.5200049818344344,0.5456075331329184,True
1000,0.000354735721887194,0.00199203187250996,0.00199203187250996,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00850.faa,ko:K00850,b573f88d,502000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5681741622343766,0.5312882963851635,0.5681741622343766,True
1000,0.00038022813688212925,0.003194888178913738,0.003194888178913738,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00853.faa,ko:K00853,eed83ecb,313000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5931060211263277,0.5437542258311391,0.5931060211263277,True
1000,0.00032509752925877764,0.0013175230566534915,0.0013175230566534915,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00859.faa,ko:K00859,bb429efb,759000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5472173247265438,0.5208098776312471,0.5472173247265438,True
1000,0.0002682403433476395,0.0007087172218284905,0.0007087172218284905,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00873.faa,ko:K00873,cb576c57,1411000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5172248262464164,0.5058136283911834,0.5172248262464164,True
1000,0.00035298270384751147,0.001937984496124031,0.001937984496124031,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00950.faa,ko:K00950,76e0f208,516000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5667551584819146,0.5305787945089325,0.5667551584819146,True
1000,0.00037023324694557573,0.0026041666666666665,0.0026041666666666665,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00951.faa,ko:K00951,4dfebf43,384000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5821847133111996,0.5382935719235751,0.5821847133111996,True
1000,0.0002861230329041488,0.0008488964346349745,0.0008488964346349745,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00962.faa,ko:K00962,d66ee5ca,1178000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5257811035339384,0.5100917670349444,0.5257811035339384,True
1000,0.00032808398950131233,0.0013679890560875513,0.0013679890560875513,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00973.faa,ko:K00973,94d74969,731000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5490904303646282,0.5217464304502893,0.5490904303646282,True
1000,0.0002981514609421586,0.0009643201542912247,0.0009643201542912247,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00981.faa,ko:K00981,3f7a61cf,1037000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5319101710572754,0.5131563007966129,0.5319101710572754,True
1000,0.0002585315408479835,0.0006447453255963894,0.0006447453255963894,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00982.faa,ko:K00982,7a3e5eee,1551000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5127957085325561,0.5035990695342533,0.5127957085325561,True
1000,0.0003819709702062643,0.0033222591362126247,0.0033222591362126247,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K00997.faa,ko:K00997,229534a2,301000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5952176119767907,0.5448100212563706,0.5952176119767907,True
1000,0.00030385900941962927,0.001026694045174538,0.001026694045174538,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01006.faa,ko:K01006,6534df2a,974000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5349495445500958,0.5146759875430231,0.5349495445500958,True
1000,0.0003716090672612412,0.00267379679144385,0.00267379679144385,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01008.faa,ko:K01008,19d3c7d2,374000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.583582931979142,0.5389926812575463,0.583582931979142,True
1000,0.0003827018752391887,0.0033783783783783786,0.0033783783783783786,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01048.faa,ko:K01048,093886b8,296000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5961247004026713,0.5452635654693109,0.5961247004026713,True
1000,0.00028336639274582036,0.0008250825082508251,0.0008250825082508251,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01091.faa,ko:K01091,233ee306,1212000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5244228181601118,0.5094126243480311,0.5244228181601118,True
1000,0.0003355704697986577,0.0015082956259426848,0.0015082956259426848,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01200.faa,ko:K01200,336ab3b1,663000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.553985975133548,0.5241942028347493,0.553985975133548,True
2000,0.0006882312456985547,0.003389830508474576,0.003389830508474576,0.0008628127696289905,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01208.faa,ko:K01208,e43ead6e,590000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.5265589032397742,0.596308123561039,0.5614335134004066,0.596308123561039,True
1000,0.0004149377593360996,0.010752688172043012,0.010752688172043012,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01212.faa,ko:K01212,5ad633b7,93000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,,,,,True
1000,0.00038595137012736397,0.0036496350364963502,0.0036496350364963502,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01222.faa,ko:K01222,489ee31b,274000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.6003248381762663,0.5473636343561084,0.6003248381762663,True
1000,0.00031665611146295124,0.0011890606420927466,0.0011890606420927466,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01223.faa,ko:K01223,fb01ba1f,841000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5421375077131965,0.5182699691245735,0.5421375077131965,True
1000,0.00035714285714285714,0.002070393374741201,0.002070393374741201,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01243.faa,ko:K01243,ead6edca,483000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5701705822689003,0.5322865064024254,0.5701705822689003,True
1000,0.0003076923076923077,0.0010718113612004287,0.0010718113612004287,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01322.faa,ko:K01322,8ef69bdd,933000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5370451015146667,0.5157237660253086,0.5370451015146667,True
2000,0.0006993006993006993,0.003676470588235294,0.003676470588235294,0.0008628127696289905,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01414.faa,ko:K01414,c8323228,544000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.5265589032397742,0.6007247898763773,0.5636418465580757,0.6007247898763773,True
1000,0.00021181952976064393,0.0004314063848144953,0.00041597337770382697,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01426.faa,ko:K01426,847ee3a2,2404000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.49276780054737146,0.49358511554166096,0.49440243053595045,True
1000,0.00027151778441487917,0.0007320644216691069,0.0007320644216691069,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01533.faa,ko:K01533,774a7859,1366000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5187510960576005,0.5065767632967755,0.5187510960576005,True
1000,0.0003473428273706148,0.0017793594306049821,0.0017793594306049821,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01640.faa,ko:K01640,a98fdcd8,562000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5623723650305809,0.5283873977832656,0.5623723650305809,True
1000,0.0002897710808461316,0.0008818342151675485,0.0008818342151675485,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01657.faa,ko:K01657,99c8e686,1134000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.527603786994062,0.5110031087650062,0.527603786994062,True
1000,0.0003009328919650918,0.0009940357852882703,0.0009940357852882703,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01673.faa,ko:K01673,c4068ff0,1006000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.533379779136763,0.5138911048363568,0.533379779136763,True
1000,0.0003694126339120798,0.002564102564102564,0.002564102564102564,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01712.faa,ko:K01712,826d4538,390000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.581364718563514,0.5378835745497322,0.581364718563514,True
1000,0.0002643404705260375,0.0006821282401091405,0.0006821282401091405,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01733.faa,ko:K01733,1f6cffab,1466000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5154299365175399,0.5049161835267452,0.5154299365175399,True
1000,0.0003238341968911917,0.0012970168612191958,0.0012970168612191958,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01736.faa,ko:K01736,cb126f27,771000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5464375193184522,0.5204199749272014,0.5464375193184522,True
1000,0.0004083299305839118,0.007575757575757576,0.007575757575757576,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01788.faa,ko:K01788,3cbed77e,132000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.641535290562432,0.5679688605491913,0.641535290562432,True
1000,0.0002213368747233289,0.00045433893684688776,0.00045433893684688776,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01873.faa,ko:K01873,d09bc8e4,2201000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.4967357882547053,0.4955691093953279,0.4967357882547053,True
1000,0.000271370420624152,0.0007309941520467836,0.0007309941520467836,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01885.faa,ko:K01885,fc76f9d1,1368000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5186821040124057,0.5065422672741781,0.5186821040124057,True
1000,0.0003022974607013301,0.0010090817356205853,0.0010090817356205853,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01937.faa,ko:K01937,b7fd864c,991000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5341087191891187,0.5142555748625346,0.5341087191891187,True
1000,0.00033852403520649965,0.0015698587127158557,0.0015698587127158557,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01940.faa,ko:K01940,f0506139,637000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.556004406392012,0.5252034184639812,0.556004406392012,True
3000,0.0008375209380234506,0.0023677979479084454,0.0023677979479084454,0.0012942191544434857,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01952.faa,ko:K01952,d95cc7a0,1267000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.5463302610980085,0.5771704104038833,0.5617503357509459,0.5771704104038833,True
1000,0.00035688793718772306,0.002061855670103093,0.002061855670103093,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01962.faa,ko:K01962,0fd74fc0,485000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.569956433391253,0.5321794319636017,0.569956433391253,True
1000,0.00029171528588098014,0.0009000900090009,0.0009000900090009,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01991.faa,ko:K01991,24a85265,1111000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5285875182334807,0.5114949743847156,0.5285875182334807,True
1000,0.00017094017094017094,0.0004314063848144953,0.0002830455703368242,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K01999.faa,ko:K01999,5b0ca194,3533000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.4758186796209568,0.48511055507845363,0.49440243053595045,True
1000,0.0003397893306150187,0.001597444089456869,0.001597444089456869,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02002.faa,ko:K02002,dbbe8045,626000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5568855765350841,0.5256440035355172,0.5568855765350841,True
1000,0.00017953321364452425,0.0004314063848144953,0.0003074085459575776,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02030.faa,ko:K02030,a12a349c,3253000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.4794037742145639,0.4869031023752572,0.49440243053595045,True
1000,0.00020300446609825416,0.0004314063848144953,0.0003832886163280951,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02034.faa,ko:K02034,97271574,2609000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.4891155243100873,0.4917589774230189,0.49440243053595045,True
1000,0.00010345541071798055,0.0004314063848144953,0.00013607293509320997,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02035.faa,ko:K02035,02f46dee,7349000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.44516878556685,0.46978560805140024,0.49440243053595045,True
1000,0.00031735956839098697,0.001199040767386091,0.001199040767386091,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02073.faa,ko:K02073,8b37a849,834000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.542549602888879,0.5184760167124147,0.542549602888879,True
1000,0.0003780718336483932,0.003048780487804878,0.003048780487804878,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02114.faa,ko:K02114,7d1b1363,328000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5905874256161784,0.5424949280760645,0.5905874256161784,True
1000,0.00035075412136092597,0.0018726591760299626,0.0018726591760299626,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02168.faa,ko:K02168,289ea5c3,534000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5649912265032414,0.529696828519596,0.5649912265032414,True
1000,0.00033715441672285906,0.0015408320493066256,0.0015408320493066256,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02227.faa,ko:K02227,669c09b3,649000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5550618658108502,0.5247321481734003,0.5550618658108502,True
1000,0.00020631318341242006,0.0004314063848144953,0.0003952569169960474,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02335.faa,ko:K02335,faa86916,2530000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.4904846350170202,0.49244353277648534,0.49440243053595045,True
1000,0.0002380952380952381,0.0005310674455655868,0.0005310674455655868,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02343.faa,ko:K02343,91c8b01f,1883000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5038326810565075,0.49911755579622896,0.5038326810565075,True
2000,0.0007499062617172854,0.005698005698005698,0.005698005698005698,0.0008628127696289905,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02372.faa,ko:K02372,2677c9ad,351000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.5265589032397742,0.6251364284560335,0.5758476658479038,0.6251364284560335,True
1000,0.0003745318352059925,0.0028328611898017,0.0028328611898017,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02392.faa,ko:K02392,2cc53312,353000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5866568117555861,0.5405296211457683,0.5866568117555861,True
1000,0.000362844702467344,0.002277904328018223,0.002277904328018223,0.0004314063848144953,/data/shared_data/KEGG_data/PartitionByKO/data/KOs/ko:K02411.faa,ko:K02411,477e9048,439000,demo/metagenome_example.fastq,,6d955908,2334500,11,protein,1000,4669,False,0.49440243053595045,0.5751431513619498,0.5347727909489501,0.5751431513619498,True
